OBJECT_TYPE, OBJECT_NAME, COLUMN_NAME
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'MAMMOGRAM_DATE'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'ON_ALT_ANDRO_YN'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'ON_ANTIESTROGEN_YN'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'ON_FIVE_ARI_YN'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'ON_GNRH_ANA_YN'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'ON_PROGEST_YN'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'ON_TESTOST_YN'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'PAP_SMEAR_DATE'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'PROGEST_DOCUMENT_MED_CSN'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'PROGEST_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'TESTOST_DOCUMENT_MED_CSN'
'KB SQL Column Code Change', 'DM_ADULT_FTM_EXT', 'TESTOST_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'ANTIANDROGEN_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'ANTIANDROGEN_ORDER_MED_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'BUN_LAST'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'BUN_LAST_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'BUN_L_COMPONENT_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'BUN_L_ORDER_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'BUN_L_UNIT'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'CREAT_LAST'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'CREAT_LAST_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'CREAT_L_COMPONENT_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'CREAT_L_ORDER_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'CREAT_L_UNIT'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'ESTROGEN_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'ESTROGEN_ORDER_MED_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'FIVE_ARI_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'FIVE_ARI_ORDER_MED_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'GNRH_ANA_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'GNRH_ANA_ORDER_MED_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'HAS_VENOUS_THROM_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'MAMMOGRAM_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'ON_ANTIANDROGEN_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'ON_ESTROGEN_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'ON_FIVE_ARI_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'ON_GNRH_ANA_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'ON_PROGEST_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'POTASSIUM_LAST'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'POTASSIUM_LAST_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'POTASSIUM_L_COMPONENT_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'POTASSIUM_L_ORDER_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'POTASSIUM_L_UNIT'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'PROGEST_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'PROGEST_ORDER_MED_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'PROLACTIN_LAST'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'PROLACTIN_LAST_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'PROLACTIN_L_COMPONENT_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'PROLACTIN_L_ORDER_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'PROLACTIN_L_UNIT'
'KB SQL Column Code Change', 'DM_ADULT_MTF', 'PSA_TEST_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'ANTIANDROGEN_DOCUMENT_MED_CSN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'ANTIANDROGEN_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'BUN_LAST'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'BUN_LAST_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'BUN_L_COMPONENT_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'BUN_L_DOCUMENT_CSN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'BUN_L_UNIT'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'CREAT_LAST'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'CREAT_LAST_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'CREAT_L_COMPONENT_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'CREAT_L_DOCUMENT_CSN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'CREAT_L_UNIT'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'ESTROGEN_DOCUMENT_MED_CSN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'ESTROGEN_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'FIVE_ARI_DOCUMENT_MED_CSN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'FIVE_ARI_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'GNRH_ANA_DOCUMENT_MED_CSN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'GNRH_ANA_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'HAS_VENOUS_THROM_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'MAMMOGRAM_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'ON_ANTIANDROGEN_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'ON_ESTROGEN_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'ON_FIVE_ARI_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'ON_GNRH_ANA_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'ON_PROGEST_YN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'POTASSIUM_LAST'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'POTASSIUM_LAST_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'POTASSIUM_L_COMPONENT_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'POTASSIUM_L_DOCUMENT_CSN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'POTASSIUM_L_UNIT'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'PROGEST_DOCUMENT_MED_CSN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'PROGEST_ORDER_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'PROLACTIN_LAST'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'PROLACTIN_LAST_DATE'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'PROLACTIN_L_COMPONENT_ID'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'PROLACTIN_L_DOCUMENT_CSN'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'PROLACTIN_L_UNIT'
'KB SQL Column Code Change', 'DM_ADULT_MTF_EXT', 'PSA_TEST_DATE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_BULBAR_SUBTOTAL'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_CLIMBING_STAIRS_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_CUT_NO_GASTRO_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_DRESSING_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_DYSPNEA_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_FINE_MOTOR_SUBTOTAL'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_GROSS_MOTOR_SUBTOTAL'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_HANDWRITING_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_ORTHOPNEA_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_RESP_INSUF_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_RESP_SUBTOTAL'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_SALIVATION_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_SIX_ITEM_SUBTOTAL'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_SPEECH_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_SWALLOWING_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_TOTAL_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_TURNING_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'ALSFRS_R_WALKING_SCORE'
'KB SQL Column Code Change', 'DM_ALS', 'AXIAL_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'AXIAL_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'BASELINE_WEIGHT'
'KB SQL Column Code Change', 'DM_ALS', 'BED_ADJUSTING_ABNORM'
'KB SQL Column Code Change', 'DM_ALS', 'BMI_LAST'
'KB SQL Column Code Change', 'DM_ALS', 'BMI_LAST_DT'
'KB SQL Column Code Change', 'DM_ALS', 'BULB_LOW_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'BULB_LOW_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'BULB_UP_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'BULB_UP_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'BULB_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'BULB_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'CUT_FOOD_ABNORM_NO_GASTRO'
'KB SQL Column Code Change', 'DM_ALS', 'CUT_FOOD_ABNORM_WITH_GASTRO'
'KB SQL Column Code Change', 'DM_ALS', 'DATE_OF_DEATH_DT'
'KB SQL Column Code Change', 'DM_ALS', 'DATE_OF_DX_DT'
'KB SQL Column Code Change', 'DM_ALS', 'DATE_OF_ONSET_DT'
'KB SQL Column Code Change', 'DM_ALS', 'DRESSING_AND_HYGIENE_ABNORM'
'KB SQL Column Code Change', 'DM_ALS', 'DX_SETTING_TYPE'
'KB SQL Column Code Change', 'DM_ALS', 'DYSPNEA'
'KB SQL Column Code Change', 'DM_ALS', 'EVALUATOR_NAME'
'KB SQL Column Code Change', 'DM_ALS', 'FIRST_USE_OF_NIV_DT'
'KB SQL Column Code Change', 'DM_ALS', 'GASTROSTOMY_DT'
'KB SQL Column Code Change', 'DM_ALS', 'GASTROSTOMY_PRESENT_YN'
'KB SQL Column Code Change', 'DM_ALS', 'HANDWRITING_ABNORM'
'KB SQL Column Code Change', 'DM_ALS', 'HEIGHT_LAST'
'KB SQL Column Code Change', 'DM_ALS', 'HEIGHT_LAST_DT'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_ANK_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_ANK_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_ARM_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_ARM_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_HND_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_HND_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_LEG_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_LEG_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_LO_EXT_LO_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_LO_EXT_LO_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_LO_EXT_UP_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_LO_EXT_UP_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_UP_EXT_LO_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_UP_EXT_LO_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_UP_EXT_UP_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'LEFT_UP_EXT_UP_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'LOSS_OF_AMBULATION_DT'
'KB SQL Column Code Change', 'DM_ALS', 'LOSS_OF_SPEECH_DT'
'KB SQL Column Code Change', 'DM_ALS', 'LOSS_OF_SWALLOWING_DT'
'KB SQL Column Code Change', 'DM_ALS', 'LOSS_OF_USE_OF_ARMS_DT'
'KB SQL Column Code Change', 'DM_ALS', 'NECK_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'NECK_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'ORTHOPNEA'
'KB SQL Column Code Change', 'DM_ALS', 'PATIENT_STUDY_ID'
'KB SQL Column Code Change', 'DM_ALS', 'PHENOTYPE_DX'
'KB SQL Column Code Change', 'DM_ALS', 'QUESTIONNAIRE_ADMIN_MODE'
'KB SQL Column Code Change', 'DM_ALS', 'RESPONDENT_NAME'
'KB SQL Column Code Change', 'DM_ALS', 'RESP_INSUFFICIENCY'
'KB SQL Column Code Change', 'DM_ALS', 'RESP_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'RESP_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_ANK_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_ANK_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_ARM_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_ARM_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_HND_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_HND_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_LEG_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_LEG_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_LO_EXT_LO_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_LO_EXT_LO_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_LO_EXT_UP_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_LO_EXT_UP_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_UP_EXT_LO_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_UP_EXT_LO_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_UP_EXT_UP_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RIGHT_UP_EXT_UP_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RSN_NO_RILUZOLE_COST_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RSN_NO_RILUZOLE_EFFECT_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RSN_NO_RILUZOLE_NOT_REC_YN'
'KB SQL Column Code Change', 'DM_ALS', 'RSN_NO_RILUZOLE_OTHER'
'KB SQL Column Code Change', 'DM_ALS', 'RSN_NO_RILUZOLE_PAT_RSN_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SALIVATION_ABNORM'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_LEFT_ANK_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_LEFT_HND_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_LEFT_LEG_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_LEFT_UP_ARM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_NECK_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_RESP_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_RIGHT_ANK_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_RIGHT_HND_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_RIGHT_LEG_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_RIGHT_UP_ARM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_SPEECH_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_SWALLOWING_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SITE_OF_ONSET_TRUNK_YN'
'KB SQL Column Code Change', 'DM_ALS', 'SPEECH_DYS_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'SPEECH_DYS_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'SPEECH_IMPAIRMENT'
'KB SQL Column Code Change', 'DM_ALS', 'STAIR_CLIMB_ABNORM'
'KB SQL Column Code Change', 'DM_ALS', 'SWALLOWING_DYS_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'SWALLOWING_DYS_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'SWALLOWING_IMPAIRMENT'
'KB SQL Column Code Change', 'DM_ALS', 'TAKING_RILUZOLE_YN'
'KB SQL Column Code Change', 'DM_ALS', 'TRACHEOSTOMY_DT'
'KB SQL Column Code Change', 'DM_ALS', 'TRUNK_LO_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'TRUNK_LO_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'TRUNK_UP_MOTOR_DYS_YN'
'KB SQL Column Code Change', 'DM_ALS', 'TRUNK_UP_MOTOR_EXAM_YN'
'KB SQL Column Code Change', 'DM_ALS', 'TRUNK_WEAK_MONTH_SEA_NOTED'
'KB SQL Column Code Change', 'DM_ALS', 'TRUNK_WEAK_YEAR'
'KB SQL Column Code Change', 'DM_ALS', 'WALKING_ABNORM'
'KB SQL Column Code Change', 'DM_ALS', 'WEIGHT_LAST'
'KB SQL Column Code Change', 'DM_ALS', 'WEIGHT_LAST_DT'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_5HYDROXYTRYPTAMINE'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_ANTICHOLINERGIC'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_ANTIEMETIC_STEROIDS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_ANTIHISTAMINE'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_BUTYROPHENONES'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_GLUCOCORTICOIDS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_NK1_RECEPTOR_ANTAGONISTS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_OPIOIDS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_PHENOTHIAZINES'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMIN_PHENYLETHYLAMINE'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ADMISSION_DTTM'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ALL_ANESTHESIOLOGISTS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ALL_AN_STAFF'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ALL_CRNAS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ALL_RESIDENTS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ALL_SRNAS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AN_BILLING_UNITS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AN_COMPLICATIONS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AN_EPISODE_ID'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AN_RECORD_TYPE'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AN_START_DTTM'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AN_START_TO_AN_END_MINUTES'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AN_START_TO_AN_READY_MINUTES'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AN_STOP_DTTM'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AN_TYPE'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ARTERIAL_INJURY'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA10A'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA10B'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA11A'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA11B'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA12B'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA13H'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA13J'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA14A'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA14B'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA14H'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA15A'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA15B'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA20A'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_CODE_ASA20B'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'ASA_SCORE_C'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AVG_CODING_LAG_TIME_BMK_DENOM'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AVG_PACU_ANTIEMETIC_BMK_DENOM'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'AVG_PACU_ANTIEMETIC_BMK_NUM'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BENZO_ADMIN'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BENZO_REV_BMK_DENOM'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BENZO_REV_BMK_NUM'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BETA_BLOCK_24_HR_PRIOR_INCIS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BETA_BLOCK_NOT_GIVEN_MED_RSN'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BILLED_AN_TYPE'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BILLED_ASA_SCORE_C'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BILLED_EMERG_STATUS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BILLED_PROC_ASA_CODE'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BILLED_PROC_CPT_CODE'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BLOOD_REFUSAL'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'BLOOD_TYPE_RH_FACTOR'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CABG_STROKE'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CARDIAC_ARREST'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CARDIAC_BYPASS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CASE_CLASSIFICATION_C'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CASE_HAS_SUPERCEDED_AD_HOC'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CASE_LOCATION'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CENTRAL_LINE_PLACED'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CHECKLIST_USED_PRIOR_INDUCTION'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CHRONIC_PAIN'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CODING_LAG_DAYS'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CORNEAL_INJURY'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CPT_II_CODE_0581F'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CPT_II_CODE_0583F'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CPT_II_CODE_0583F_8P'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CPT_II_CODE_4255F'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CPT_II_CODE_4554F'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CPT_II_CODE_4556F'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CVC_MED_RSN_NO_MAX_STER_BARR'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CVC_NO_MAX_STERILE_BARRIER'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'CVC_WITH_MAX_STERILE_BARRIER'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'DEATH_DTTM'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'DEATH_IN_OR'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'DEATH_IN_RECOVERY'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'DEEP_HYPOTHERMIA'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'DELAY_MINUTES'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'DELAY_REASON_C'
'KB SQL Column Code Change', 'DM_ANESTHESIA', 'DIFFICULT_INTUBATION_THIS_ENC'
